,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type_x,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,season_type_y,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
849,00-0031897,T.Rawls,Thomas Rawls,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxyelm5j4nm67gmnbih9",SEA,2017,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,27.0,0,0.0,0.0,1.0,-3.202566279156599,0,2,2,12.0,0,0.0,0.0,2.0,10.0,0.0,-0.2654986132401973,0,6.0,0.06666666666666667,0.007692307692307693,0.1053846153846154,0.0,3.9000000000000004,5.9,REG,RB,SEA,5.765185185185185,20.0,2.9165714285714293,10,27,,,2.7,,,0,00-0031897,Thomas,Rawls,34,T.Rawls
850,00-0031900,R.Smith,Rod Smith,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zmhmhduytwid1kjim5rp",DAL,2017,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,27.0,1,0.0,0.0,3.0,0.3144105277606286,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.42742649209685624,0,0.0,0.045454545454545456,0.0,0.06818181818181818,0.0,8.7,8.7,REG,RB,DAL,5.2592592592592595,50.0,2.5882,10,27,,,2.7,,,1,00-0031900,Rod,Smith,45,R.Smith
851,00-0032058,T.Coleman,Tevin Coleman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy80drx21ucuyagaochk",ATL,2017,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,82.0,0,0.0,0.0,1.0,-0.46606294490629807,0,1,1,22.0,0,0.0,0.0,-1.0,23.0,0.0,0.707518799463287,0,-22.0,0.037037037037037035,-0.004405286343612335,0.052471855115026916,0.0,10.4,11.4,REG,RB,ATL,2.7879268292682924,50.0,2.559692307692308,14,82,,,5.857142857142857,,,0,00-0032058,Tevin,Coleman,26,T.Coleman
852,00-0032058,T.Coleman,Tevin Coleman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy80drx21ucuyagaochk",ATL,2017,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,83.0,1,0.0,0.0,5.0,-0.23367066564969718,0,1,1,5.0,0,0.0,0.0,2.0,3.0,0.0,0.069074887316674,0,2.5,0.03571428571428571,0.009216589861751152,0.06002304147465438,0.0,14.8,15.8,REG,RB,ATL,4.088554216867469,20.0,2.706866666666667,20,83,,,4.15,,,1,00-0032058,Tevin,Coleman,26,T.Coleman
853,00-0032058,T.Coleman,Tevin Coleman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy80drx21ucuyagaochk",ATL,2017,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,43.0,1,0.0,0.0,3.0,-6.7061328336243635,0,1,2,15.0,0,0.0,0.0,2.0,10.0,1.0,1.4966699334595686,0,7.5,0.07407407407407407,0.008547008547008548,0.1170940170940171,0.0,11.8,12.8,REG,RB,ATL,6.802093023255814,55.00000000000001,2.6046875,20,43,,,2.15,,,1,00-0032058,Tevin,Coleman,26,T.Coleman
854,00-0032058,T.Coleman,Tevin Coleman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy80drx21ucuyagaochk",ATL,2017,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,97.0,2,0.0,0.0,3.0,1.2309864504495636,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,21.700000000000003,21.700000000000003,REG,RB,ATL,3.809793814432991,10.526315789473683,2.8321111111111117,19,97,,,5.105263157894737,,,2,00-0032058,Tevin,Coleman,26,T.Coleman
855,00-0032058,T.Coleman,Tevin Coleman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy80drx21ucuyagaochk",ATL,2017,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,23.0,0,0.0,0.0,2.0,-3.211054467009666,0,2,2,14.0,0,0.0,0.0,2.0,12.0,1.0,1.3415647180518135,0,7.0,0.047619047619047616,0.007142857142857143,0.07642857142857143,0.0,3.7,5.7,REG,RB,ATL,9.253043478260869,9.090909090909092,2.9620999999999995,11,23,,,2.090909090909091,,,0,00-0032058,Tevin,Coleman,26,T.Coleman
856,00-0032058,T.Coleman,Tevin Coleman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy80drx21ucuyagaochk",ATL,2017,18,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,40.0,0,0.0,0.0,2.0,-3.1915645669796504,0,3,3,28.0,0,0.0,0.0,-9.0,37.0,1.0,2.8226011383812875,0,-3.111111111111111,0.10344827586206896,-0.08035714285714286,0.09892241379310346,0.0,6.800000000000001,9.8,POST,RB,ATL,5.6232500000000005,71.42857142857143,2.7159999999999997,14,40,,,2.857142857142857,,,0,00-0032058,Tevin,Coleman,26,T.Coleman
857,00-0032058,T.Coleman,Tevin Coleman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy80drx21ucuyagaochk",ATL,2017,19,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,79.0,0,0.0,0.0,6.0,4.107888667844236,0,1,1,14.0,0,0.0,0.0,3.0,11.0,1.0,0.9604063211008906,0,4.666666666666667,0.027777777777777776,0.010169491525423728,0.04878531073446327,0.0,9.3,10.3,POST,RB,ATL,3.371012658227849,40.0,3.2635,10,79,,,7.9,,,0,00-0032058,Tevin,Coleman,26,T.Coleman
858,00-0032063,M.Davis,Mike Davis,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csrqinegeyunycijua2q",SEA,2017,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,64.0,0,0.0,0.0,3.0,-4.742676141777128,0,4,4,37.0,0,0.0,0.0,-9.0,46.0,1.0,1.471124041825533,0,-4.111111111111111,0.14814814814814814,-0.05113636363636364,0.18642676767676766,0.0,10.100000000000001,14.100000000000001,REG,RB,SEA,3.710000000000001,25.0,2.723642857142857,16,64,,,4.0,,,0,00-0032063,Michael,Davis,39,M.Davis
859,00-0032063,M.Davis,Mike Davis,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csrqinegeyunycijua2q",SEA,2017,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,66.0,0,0.0,0.0,4.0,-2.551603197818622,0,1,2,-1.0,0,0.0,0.0,-3.0,4.0,0.0,-1.2563427488785237,0,0.3333333333333333,0.06896551724137931,-0.0064794816414686825,0.09891263871304089,0.0,6.5,7.5,REG,RB,SEA,4.3950000000000005,0.0,3.227083333333334,15,66,,,4.4,,,0,00-0032063,Michael,Davis,39,M.Davis
860,00-0032063,M.Davis,Mike Davis,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csrqinegeyunycijua2q",SEA,2017,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,25.0,0,0.0,0.0,1.0,-6.872670441167429,0,4,5,18.0,0,0.0,0.0,-4.0,22.0,2.0,-1.255554737697821,0,-4.5,0.25,-0.02185792349726776,0.3596994535519126,0.0,4.3,8.3,REG,RB,SEA,8.603599999999998,6.666666666666667,2.9562,15,25,,,1.6666666666666667,,,0,00-0032063,Michael,Davis,39,M.Davis
861,00-0032063,M.Davis,Mike Davis,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csrqinegeyunycijua2q",SEA,2017,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,48.0,0,0.0,0.0,2.0,-1.572891625984544,0,2,3,16.0,0,0.0,0.0,2.0,12.0,0.0,-0.3367026939522475,0,8.0,0.10714285714285714,0.011560693641618497,0.16880677126341864,0.0,6.4,8.4,REG,RB,SEA,4.265416666666667,30.0,2.786857142857143,10,48,,,4.8,,,0,00-0032063,Michael,Davis,39,M.Davis
862,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,30.0,0,0.0,0.0,1.0,-4.338500397279859,0,3,4,11.0,0,0.0,0.0,6.0,6.0,0.0,-0.6020708773325589,0,1.8333333333333333,0.10256410256410256,0.02054794520547945,0.16822971548998947,0.0,4.1000000000000005,7.1000000000000005,REG,RB,DET,8.56333333333333,6.666666666666667,3.059083333333333,15,30,,,2.0,,,0,00-0032104,Ameer,Abdullah,21,A.Abdullah
863,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,17,86.0,0,0.0,0.0,2.0,-1.9542315535363741,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.6,8.6,REG,RB,DET,4.113255813953488,35.294117647058826,2.997846153846154,17,86,,,5.0588235294117645,,,0,00-0032104,Ameer,Abdullah,21,A.Abdullah
864,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,47.0,0,0.0,0.0,2.0,-3.8488895221962593,0,3,3,39.0,0,0.0,0.0,16.0,23.0,3.0,3.213068589218892,0,2.4375,0.06666666666666667,0.04081632653061224,0.12857142857142856,0.0,8.6,11.6,REG,RB,DET,4.931489361702129,28.57142857142857,3.0029090909090908,14,47,,,3.357142857142857,,,0,00-0032104,Ameer,Abdullah,21,A.Abdullah
865,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,94.0,1,0.0,0.0,5.0,0.34638228826224804,0,3,4,15.0,0,0.0,0.0,11.0,16.0,1.0,-0.6275282655842602,0,1.3636363636363635,0.12903225806451613,0.05583756345177665,0.23263468151301783,0.0,16.9,19.9,REG,RB,DET,3.48031914893617,30.0,2.9411666666666663,20,94,,,4.7,,,1,00-0032104,Ameer,Abdullah,21,A.Abdullah
866,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,31.0,0,0.0,0.0,2.0,-2.0084049965371378,0,1,1,3.0,0,0.0,0.0,2.0,1.0,0.0,-0.1617571823298931,0,1.5,0.02857142857142857,0.007751937984496124,0.048283499446290144,0.0,3.4000000000000004,4.4,REG,RB,DET,5.268064516129034,40.0,2.809,10,31,,,3.1,,,0,00-0032104,Ameer,Abdullah,21,A.Abdullah
867,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,54.0,0,0.0,0.0,1.0,-4.0247199782170355,0,0,2,0.0,0,0.0,0.0,-2.0,0.0,0.0,-1.4360067552188411,0,-0.0,0.0392156862745098,-0.006993006993006993,0.05392842451665981,0.0,5.4,5.4,REG,RB,DET,4.678888888888888,0.0,3.2708333333333335,14,54,,,3.857142857142857,,,0,00-0032104,Ameer,Abdullah,21,A.Abdullah
868,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,27.0,0,0.0,0.0,2.0,-3.438385060580913,0,3,3,11.0,0,0.0,0.0,-10.0,21.0,1.0,-0.21702205785550177,0,-1.1,0.06666666666666667,-0.02188183807439825,0.08468271334792124,0.0,3.8000000000000003,6.800000000000001,REG,RB,DET,7.205925925925927,27.27272727272727,2.87125,11,27,,,2.4545454545454546,,,0,00-0032104,Ameer,Abdullah,21,A.Abdullah
869,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,48.0,1,2.0,1.0,3.0,-9.127944194304291,0,1,1,9.0,0,0.0,0.0,3.0,6.0,1.0,1.2779558647889644,0,3.0,0.030303030303030304,0.01060070671378092,0.0528750401541921,0.0,9.7,10.7,REG,RB,DET,6.775624999999998,9.523809523809524,3.150611111111111,21,48,,,2.2857142857142856,,,1,00-0032104,Ameer,Abdullah,21,A.Abdullah
870,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,52.0,1,0.0,0.0,3.0,-1.4004441421711817,0,1,2,3.0,0,0.0,0.0,-1.0,2.0,0.0,-0.5698442452121526,0,-3.0,0.08,-0.006666666666666667,0.11533333333333333,0.0,11.5,12.5,REG,RB,DET,3.576923076923077,9.090909090909092,2.7268749999999997,11,52,5.106302739186532,2.893697260813468,4.7272727272727275,2.893697260813468,1.0,1,00-0032104,Ameer,Abdullah,21,A.Abdullah
871,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ischbuioesyvw4w0fjxv",DET,2017,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,22.0,0,0.0,0.0,1.0,-3.6437987646786496,0,2,2,13.0,1,0.0,0.0,-4.0,17.0,2.0,2.4459683691966347,0,-3.25,0.06451612903225806,-0.011428571428571429,0.08877419354838709,0.0,9.5,11.5,REG,RB,DET,7.914545454545455,9.090909090909092,3.3672500000000003,11,22,,,2.0,,,0,00-0032104,Ameer,Abdullah,21,A.Abdullah
872,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,54.0,0,0.0,0.0,3.0,-5.869808600342367,0,5,6,25.0,1,0.0,0.0,3.0,26.0,2.0,2.849349618481938,0,8.333333333333334,0.18181818181818182,0.015151515151515152,0.2833333333333333,0.0,13.9,18.9,REG,RB,LAC,4.82925925925926,55.55555555555556,2.8055,18,54,,,3.0,,,0,00-0032144,Melvin,Gordon,28,M.Gordon
873,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,17,79.0,1,0.0,0.0,4.0,-0.4453536248415113,0,0,2,0.0,0,0.0,0.0,-2.0,0.0,0.0,-1.1781825525686145,0,-0.0,0.05128205128205128,-0.004784688995215311,0.07357379462642621,0.0,13.9,13.9,REG,RB,LAC,4.19012658227848,11.76470588235294,2.7815714285714286,17,79,,,4.647058823529412,,,1,00-0032144,Melvin,Gordon,28,M.Gordon
874,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,22.0,0,0.0,0.0,2.0,-3.037298147799447,0,1,3,7.0,0,0.0,0.0,-5.0,9.0,0.0,-0.32743220758857206,0,-1.4,0.08108108108108109,-0.019157088122605363,0.10821165993579787,0.0,2.9000000000000004,3.9000000000000004,REG,RB,LAC,6.3968181818181815,20.0,2.854714285714286,10,22,,,2.2,,,0,00-0032144,Melvin,Gordon,28,M.Gordon
875,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,105.0,0,0.0,0.0,6.0,1.2681118625332601,0,6,8,58.0,2,0.0,0.0,-4.0,60.0,3.0,6.406650574237574,0,-14.5,0.19047619047619047,-0.014336917562724014,0.2756784434203789,0.0,28.3,34.3,REG,RB,LAC,3.5580952380952384,20.0,2.7263157894736842,20,105,,,5.25,,,0,00-0032144,Melvin,Gordon,28,M.Gordon
876,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,25,83.0,1,0.0,0.0,5.0,-0.6231149020604789,0,9,12,67.0,1,0.0,0.0,1.0,66.0,5.0,3.7354549837764353,0,67.0,0.3333333333333333,0.004651162790697674,0.5032558139534884,0.0,27.0,36.0,REG,RB,LAC,4.605542168674699,20.0,2.4599600000000006,25,83,,,3.32,,,1,00-0032144,Melvin,Gordon,28,M.Gordon
877,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,38.0,0,0.0,0.0,1.0,-8.973804964800365,0,1,4,6.0,0,0.0,0.0,7.0,5.0,0.0,-1.7870859820395708,0,0.8571428571428571,0.16,0.05263157894736842,0.2768421052631579,0.0,4.4,5.4,REG,RB,LAC,6.538684210526315,66.66666666666666,2.8085625000000003,18,38,,,2.111111111111111,,,0,00-0032144,Melvin,Gordon,28,M.Gordon
878,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,132.0,1,0.0,0.0,3.0,5.689929776330246,0,1,2,7.0,0,0.0,0.0,-2.0,9.0,0.0,-0.3021808145567775,0,-3.5,0.06896551724137931,-0.0058823529411764705,0.09933062880324543,0.0,19.9,20.9,REG,RB,LAC,2.301363636363637,14.285714285714285,2.5721818181818183,14,132,,,9.428571428571429,,,1,00-0032144,Melvin,Gordon,28,M.Gordon
879,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,27.0,0,0.0,0.0,2.0,-6.480225962062832,0,5,8,15.0,0,0.0,0.0,-1.0,14.0,1.0,-6.6010361444129355,0,-15.0,0.2222222222222222,-0.0029585798816568047,0.33126232741617356,0.0,4.2,9.2,REG,RB,LAC,8.394074074074073,37.5,2.5986923076923074,16,27,,,1.6875,,,0,00-0032144,Melvin,Gordon,28,M.Gordon
880,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,80.0,1,0.0,0.0,5.0,1.7687709195015486,0,0,2,0.0,0,0.0,0.0,3.0,0.0,0.0,-1.2460481739835814,0,0.0,0.05555555555555555,0.010309278350515464,0.09054982817869416,0.0,14.0,14.0,REG,RB,LAC,4.11125,30.0,2.9281875,20,80,,,4.0,,,1,00-0032144,Melvin,Gordon,28,M.Gordon
881,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,65.0,0,0.0,0.0,3.0,-4.244944888458122,0,3,3,23.0,0,0.0,0.0,-2.0,25.0,1.0,0.6070949474815279,0,-11.5,0.09090909090909091,-0.006493506493506494,0.1318181818181818,0.0,8.8,11.8,REG,RB,LAC,5.814769230769231,33.33333333333333,2.8767894736842106,21,65,,,3.0952380952380953,,,0,00-0032144,Melvin,Gordon,28,M.Gordon
882,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,77.0,0,0.0,0.0,4.0,-4.0438684987602755,0,4,4,29.0,0,0.0,0.0,16.0,13.0,1.0,0.7645332328975201,0,1.8125,0.09302325581395349,0.04395604395604396,0.170304114490161,0.0,10.600000000000001,14.600000000000001,REG,RB,LAC,4.274675324675325,21.052631578947366,2.911214285714286,19,77,,,4.052631578947368,,,0,00-0032144,Melvin,Gordon,28,M.Gordon
883,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,22,78.0,1,0.0,0.0,2.0,0.9808572682086378,0,1,3,5.0,0,0.0,0.0,1.0,6.0,0.0,-1.2147817006334662,0,5.0,0.08823529411764706,0.0033222591362126247,0.13467852257181942,0.0,14.3,15.3,REG,RB,LAC,4.593205128205128,27.27272727272727,2.666909090909091,22,78,,,3.5454545454545454,,,1,00-0032144,Melvin,Gordon,28,M.Gordon
884,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,78.0,1,0.0,0.0,5.0,2.9795459522283636,0,6,8,91.0,0,0.0,0.0,-19.0,104.0,3.0,4.349923350207973,0,-4.7894736842105265,0.2222222222222222,-0.05475504322766571,0.2950048030739673,0.0,22.900000000000002,28.900000000000002,REG,RB,LAC,3.091666666666667,15.789473684210526,2.6387777777777774,19,78,,,4.105263157894737,,,1,00-0032144,Melvin,Gordon,28,M.Gordon
885,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,81.0,1,0.0,0.0,5.0,0.7631256618769839,0,3,3,47.0,0,0.0,0.0,4.0,43.0,1.0,2.4720247265067883,0,11.75,0.07692307692307693,0.011267605633802818,0.12327193932827736,0.0,18.8,21.8,REG,RB,LAC,3.815679012345679,42.10526315789473,2.9597647058823524,19,81,,,4.2631578947368425,,,1,00-0032144,Melvin,Gordon,28,M.Gordon
886,00-0032144,M.Gordon,Melvin Gordon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",LAC,2017,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,17,93.0,0,1.0,0.0,6.0,-0.16804137942381203,0,6,7,31.0,0,0.0,0.0,-13.0,44.0,2.0,-2.601744622050319,0,-2.3846153846153846,0.19444444444444445,-0.04100946372239748,0.26296004206098844,0.0,12.4,18.4,REG,RB,LAC,2.93516129032258,29.411764705882355,2.147,17,93,,,5.470588235294118,,,0,00-0032144,Melvin,Gordon,28,M.Gordon
887,00-0032187,D.Johnson,David Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y7dtsyyjnoafefkbylbb",ARI,2017,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,23.0,0,1.0,1.0,0.0,-11.019021630927455,0,6,9,67.0,0,1.0,0.0,34.0,46.0,3.0,0.2861182698979974,0,1.9705882352941178,0.19148936170212766,0.08076009501187649,0.34376610906150507,0.0,7.0,13.0,REG,RB,ARI,8.399565217391306,9.090909090909092,3.3166999999999995,11,23,,,2.090909090909091,,,0,00-0032187,David,Johnson,31,Da.Johnson
888,00-0032200,T.Montgomery,Ty Montgomery,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u45mse464fs7zxylwudr",GB,2017,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,54.0,1,0.0,0.0,4.0,-3.3339776743086986,0,4,4,39.0,0,0.0,0.0,-11.0,50.0,2.0,1.222814801381901,0,0.0,0.09523809523809523,-0.03806228373702422,0.1162135442412259,0.0,15.3,19.3,REG,RB,GB,4.737962962962961,26.31578947368421,2.7476666666666665,19,54,,,2.8421052631578947,,,1,00-0032200,Ty,Montgomery,88,T.Montgomery
889,00-0032200,T.Montgomery,Ty Montgomery,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u45mse464fs7zxylwudr",GB,2017,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,35.0,1,0.0,0.0,2.0,-0.778114601795096,0,6,7,75.0,1,0.0,0.0,-11.0,82.0,4.0,5.323009014013223,0,0.0,0.14285714285714285,-0.039285714285714285,0.18678571428571428,0.0,23.0,29.0,REG,RB,GB,4.070285714285715,40.0,3.0193333333333334,10,35,,,3.5,,,1,00-0032200,Ty,Montgomery,88,T.Montgomery
